state_abbr,state_name,variable,date,year,month_num,month_abbr,count,count_est_float,rolling_12mo_count,source_value_type,period,percent_complete,percent_pending_investigation,count_is_estimated,estimation_method
AZ,Arizona,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,35,34.91666666666667,478.0,data_value,12 month-ending,100,0.142518601991946,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CO,Colorado,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,11,10.833333333333334,,missing,12 month-ending,100,0.0178712757537849,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,44,43.83333333333333,772.0,data_value,12 month-ending,100,0.0284270372710044,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,16,16.333333333333332,179.0,data_value,12 month-ending,100,0.0482082596818255,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DE,Delaware,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,16,16.0,298.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,32,32.41666666666667,340.0,data_value,12 month-ending,100,0.079642079126748,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,4,3.666666666666666,87.0,data_value,12 month-ending,100,0.0065926096845436,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,120,120.08333333333333,1586.0,data_value,12 month-ending,100,0.0612335782676464,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,87,86.91666666666666,784.0,data_value,12 month-ending,100,0.0164999484376611,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,104,103.75,1829.0,data_value,12 month-ending,100,0.209926525715999,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,115,115.08333333333333,1880.0,data_value,12 month-ending,100,0.0339483984343797,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,6,6.166666666666664,247.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MI,Michigan,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,128,127.91666666666667,1549.0,data_value,12 month-ending,100,0.0972752685309387,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,53,53.41666666666667,835.0,data_value,12 month-ending,100,0.0197691570735565,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,109,109.08333333333333,1277.0,data_value,12 month-ending,100,0.318760423043634,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,36,35.75,373.0,data_value,12 month-ending,100,0.0160333493666827,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,128,128.41666666666666,2115.0,data_value,12 month-ending,100,0.219063902543278,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,3,3.416666666666666,94.0,data_value,12 month-ending,100,0.151893240750787,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,8,8.0,81.0,data_value,12 month-ending,100,0.194476857253987,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,129,129.33333333333334,1351.0,data_value,12 month-ending,100,0.489135268135061,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,222,221.66666666666669,2851.0,data_value,12 month-ending,100,0.016795162993058,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,0,0.0,68.0,data_value,12 month-ending,100,0.0475011875296882,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,1,0.75,92.0,data_value,12 month-ending,100,0.0554016620498615,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,24,24.0,226.0,data_value,12 month-ending,100,0.0951746454744456,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,45,44.75,463.0,data_value,12 month-ending,100,0.072825845083244,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SD,South Dakota,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,1,0.9166666666666665,14.0,data_value,12 month-ending,100,0.0246609124537608,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,73,72.66666666666667,815.0,data_value,12 month-ending,100,0.368762108357272,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,1,1.25,89.0,data_value,12 month-ending,100,0.142060401978323,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,77,76.75,881.0,data_value,12 month-ending,100,0.0087756504950929,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,11,10.75,100.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,29,29.416666666666668,210.0,data_value,12 month-ending,100,0.131343910896291,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WI,Wisconsin,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,34,33.91666666666667,472.0,data_value,12 month-ending,100,0.141426923220068,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,38,37.66666666666667,595.0,data_value,12 month-ending,100,0.488606390798634,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WY,Wyoming,"Synthetic opioids, excl. methadone (T40.4)",2018-10-01,2018,10,OCT,0,0.16666666666666674,12.0,data_value,12 month-ending,100,0.0218866272707376,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AK,Alaska,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,4,4.083333333333334,19.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AZ,Arizona,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,43,42.91666666666667,499.0,data_value,12 month-ending,100,0.124205087440382,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CO,Colorado,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,22,21.833333333333336,128.0,data_value,12 month-ending,100,0.0204055605152404,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,58,57.83333333333333,787.0,data_value,12 month-ending,100,0.0347617241815194,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,11,11.333333333333332,183.0,data_value,12 month-ending,100,0.0480692196763339,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DE,Delaware,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,27,27.0,301.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,44,44.41666666666667,343.0,data_value,12 month-ending,100,0.0900353125511564,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,9,8.666666666666666,83.0,data_value,12 month-ending,100,0.0065991355132477,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,120,120.08333333333331,1566.0,data_value,12 month-ending,100,0.0650007892952986,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,107,106.91666666666666,775.0,data_value,12 month-ending,100,0.0164341913350726,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,132,131.75,1823.0,data_value,12 month-ending,100,0.190076030412165,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,129,129.08333333333331,1891.0,data_value,12 month-ending,100,0.0339023611997447,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,16,16.166666666666664,248.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MI,Michigan,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,128,127.91666666666667,1529.0,data_value,12 month-ending,100,0.102096031527255,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,57,57.41666666666667,857.0,data_value,12 month-ending,100,0.0151950281867773,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,102,102.08333333333333,1301.0,data_value,12 month-ending,100,0.319111963012501,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,35,34.75,383.0,data_value,12 month-ending,100,0.0160320641282565,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,165,165.41666666666666,2166.0,data_value,12 month-ending,100,0.22373748135521,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,10,10.416666666666666,96.0,data_value,12 month-ending,100,0.178407309293399,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,9,9.0,86.0,data_value,12 month-ending,100,0.232982565138042,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NY,New York,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,83,83.33333333333334,1372.0,data_value,12 month-ending,100,0.486791332739685,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OH,Ohio,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,192,191.66666666666669,2814.0,data_value,12 month-ending,100,0.014375848574395,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OK,Oklahoma,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,10,9.666666666666668,72.0,data_value,12 month-ending,100,0.0598951834289992,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
OR,Oregon,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,7,6.75,91.0,data_value,12 month-ending,100,0.0524716929025131,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
RI,Rhode Island,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,22,22.0,226.0,data_value,12 month-ending,100,0.0571319748619311,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SC,South Carolina,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,38,37.75,474.0,data_value,12 month-ending,100,0.0726201763056502,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
SD,South Dakota,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,3,2.9166666666666665,14.0,data_value,12 month-ending,100,0.0123563573458544,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
TN,Tennessee,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,84,83.66666666666667,834.0,data_value,12 month-ending,100,0.391874600127959,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
UT,Utah,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,3,3.25,88.0,data_value,12 month-ending,100,0.142023039293041,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VA,Virginia,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,72,71.75,867.0,data_value,12 month-ending,100,0.0102165917449939,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
VT,Vermont,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,3,2.75,93.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WA,Washington,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,21,21.416666666666668,215.0,data_value,12 month-ending,100,0.140183640569146,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WI,Wisconsin,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,45,44.91666666666667,487.0,data_value,12 month-ending,100,0.135950536352801,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
WV,West Virginia,"Synthetic opioids, excl. methadone (T40.4)",2018-11-01,2018,11,NOV,44,43.66666666666667,586.0,data_value,12 month-ending,100,0.485815910471068,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AK,Alaska,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,0,0.08333333333333348,16.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
AZ,Arizona,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,50,49.91666666666667,527.0,data_value,12 month-ending,100,0.122923588039867,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CO,Colorado,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,11,10.833333333333334,130.0,data_value,12 month-ending,100,0.0332081640994201,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
CT,Connecticut,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,76,75.83333333333333,779.0,data_value,12 month-ending,100,0.0286177620910045,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DC,District of Columbia,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,14,14.333333333333334,182.0,data_value,12 month-ending,100,0.0323624595469256,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
DE,Delaware,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,25,25.0,300.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
GA,Georgia,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,23,23.41666666666667,330.0,data_value,12 month-ending,100,0.0898001072936347,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IA,Iowa,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,8,7.666666666666666,78.0,data_value,12 month-ending,100,0.0099370652533951,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
IL,Illinois,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,136,136.08333333333331,1593.0,data_value,12 month-ending,100,0.0729790419161677,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
KY,Kentucky,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,62,61.916666666666664,743.0,data_value,12 month-ending,100,0.0144801621778164,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MA,Massachusetts,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,165,164.75,1813.0,data_value,12 month-ending,100,0.161564342583031,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MD,Maryland,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,126,126.08333333333333,1890.0,data_value,12 month-ending,100,0.0358052196053469,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
ME,Maine,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,14,14.166666666666664,226.0,data_value,12 month-ending,100,0.0,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MI,Michigan,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,128,127.91666666666667,1535.0,data_value,12 month-ending,100,0.104567122866369,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
MO,Missouri,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,73,73.41666666666667,881.0,data_value,12 month-ending,100,0.0152655441403209,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NC,North Carolina,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,85,85.08333333333333,1280.0,data_value,12 month-ending,100,0.299549620816589,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NH,New Hampshire,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,45,44.75,379.0,data_value,12 month-ending,100,0.0399712207210808,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NJ,New Jersey,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,184,184.41666666666666,2213.0,data_value,12 month-ending,100,0.192428474068927,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NM,New Mexico,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,19,19.416666666666664,103.0,data_value,12 month-ending,100,0.211496746203905,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
NV,Nevada,"Synthetic opioids, excl. methadone (T40.4)",2018-12-01,2018,12,DEC,11,11.0,86.0,data_value,12 month-ending,100,0.250303101411866,True,deconvolution_from_12mo_rolling_seeded_first_year_avg
